Jan-31-19,09:39AM,"Houston-based national retailer exploring strategic alternatives, CEO resigns"
Jan-31-19,09:11AM,Francesca's exploring strategic alternatives including a sale
Jan-31-19,09:00AM,francescas® Exploring Strategic Alternatives and Announces Leadership Change
Jan-23-19,12:21PM,Cheap Price Makes Francesca's Holdings a Good Asset
Jan-23-19,07:45AM,"Detailed Research: Economic Perspectives on Shell Midstream Partners, Interface, National Western Life Group, TPG Specialty Lending, Francesca's, and Cytosorbents  What Drives Growth in Today's Competitive Landscape"
Dec-20-18,06:27PM,Arlo Technologies and Care.com Set to Join S&P SmallCap 600
Dec-17-18,10:38AM,Edited Transcript of FRAN earnings conference call or presentation 11-Dec-18 1:30pm GMT
Dec-13-18,02:39PM,"Houston-based retailer to close up to 40 boutiques in 2019, 'hit pause' on remodels"
Dec-12-18,09:34AM,"Francesca's (FRAN) Q3 Earnings Beat, Soft View Hurts Stock"
Dec-12-18,09:27AM,New Strong Sell Stocks for December 12th
Dec-11-18,11:27AM,Francescas Earnings: FRAN Stock Falls on Q3 Loss
Dec-11-18,08:45AM,"Francesca's Holdings (FRAN) Reports Q3 Loss, Tops Revenue Estimates"
Dec-11-18,07:47AM,"Francesca's stock slides 4% premarket as it swings to loss, offers soft guidance"
Dec-11-18,07:39AM,Francesca's Holdings: Fiscal 3Q Earnings Snapshot
Dec-11-18,07:30AM,francescas® Reports Third Quarter Fiscal Year 2018 Financial Results
Nov-27-18,02:00PM,Analysts Estimate Francesca's Holdings (FRAN) to Report a Decline in Earnings: What to Look Out for
Nov-27-18,09:12AM,Francesca's Soft Top-Line Performance Continues to Hurt Stock
Nov-26-18,04:01PM,francescas® Provides Preliminary Estimated Third Quarter Fiscal Year 2018 Financial Results
Nov-26-18,09:31AM,Francesca's (FRAN) to Post Q3 Earnings: What's in the Cards?
Oct-18-18,08:10AM,"Detailed Research: Economic Perspectives on Cerus, AdvanSix, Spark Therapeutics, Imperva, Central Garden & Pet, and Francesca's  What Drives Growth in Today's Competitive Landscape"
