Aug-20-20,03:21PM,"Lifshitz Law Firm, P.C. Announces Investigation of Cellular Biomedicine Group, Inc. (NASDAQ: CBMG), GCI Liberty, Inc. (NASDAQ: GLIBA), Maxim Integrated Products (NASDAQ: MXIM), Montage Resources Corporation (NYSE: MR), MVC Capital, Inc. (NYSE: MVC), National General Holdings Corp. (NASDAQ: NGHC), Net Element, Inc. (NASDAQ: NETE), and Pfenex Inc. (NYSE: PFNX)"
Aug-14-20,10:35PM,"ALERT: Halper Sadeh LLP Investigates the Following Mergers; Shareholders are Encouraged to Contact the Firm - VAR, PFNX, CBMG, MVC"
Aug-14-20,08:13PM,"MVC CAPITAL INVESTOR ALERT By the Former Attorney General of Louisiana: Kahn Swick & Foti, LLC Investigates Adequacy of Price and Process in Proposed Sale of MVC Capital, Inc. - MVC"
Aug-14-20,03:37PM,"Lifshitz Law Firm, P.C. Announces Investigation of GCI Liberty, Inc. (NASDAQ: GLIBA), MVC Capital, Inc. (NYSE:MVC), Pfenex Inc. (NYSE: PFNX), and Sunworks, Inc. (NASDAQ: SUNW)"
Aug-14-20,11:15AM,INVESTOR ALERT: Monteverde & Associates Is Investigating the Merger
Aug-14-20,02:30AM,"SHAREHOLDER ALERT: Halper Sadeh LLP Continues to Investigate the Following Mergers; Shareholders are Encouraged to Contact the Firm - SUNW, MR, CBMG, MVC"
Aug-13-20,04:36PM,"MVC CAPITAL, INC. SHAREHOLDER ALERT: Rigrodsky & Long, P.A. Announces Investigation of Merger"
Aug-13-20,03:19PM,"STOCKHOLDER ALERT: Monteverde & Associates PC Announces an Investigation of MVC Capital, Inc. - MVC"
Aug-13-20,06:04AM,"IMPORTANT SHAREHOLDER ALERT: Halper Sadeh LLP Continues to Investigate the Following Mergers; Shareholders are Encouraged to Contact the Firm - MR, CBMG, MVC, NETE"
Aug-12-20,04:13PM,"MVC CAPITAL ALERT: Bragar Eagel & Squire, P.C. Investigates Sale of MVC and Encourages Investors to Contact the Firm"
Aug-12-20,11:45AM,"MVC Capital Merger Investigation: Halper Sadeh LLP Announces Investigation into Whether the Sale of MVC Capital, Inc. is Fair to Shareholders; Investors are Encouraged to Contact the Firm - MVC"
Aug-11-20,08:41PM,"SHAREHOLDER ALERT: WeissLaw LLP Investigates MVC Capital, Inc."
Aug-10-20,06:38PM,"MVC Capital, Inc. To Merge With Barings BDC, Inc."
Jul-14-20,06:55AM,MVC Capital Declares Third Quarter 2020 Dividend
Jun-25-20,05:50PM,"Do Hedge Funds Love MVC Capital, Inc. (MVC)?"
Jun-10-20,04:30PM,MVC Capital Announces Virtual Meeting Format for Annual Meeting of Stockholders
Jun-09-20,05:18PM,MVC Capital Announces Second Quarter 2020 Results
May-27-20,05:20PM,MVC Capital and Wynnefield Capital Reach Agreement on Board Nominations for July 15th Annual Meeting
May-15-20,05:05PM,"MVC Capital Announces 2020 Annual Meeting on July 15, 2020"
May-14-20,01:35PM,Wynnefield Capital's Efforts To Secure Three Independent Seats On MVC Capital's Board Stalled Over Gating Issue
Apr-27-20,08:00AM,Wynnefield Capital Nominates Third Highly Qualified Candidate For Election To MVC Capital Board
Apr-21-20,08:44AM,Wynnefield Capital Nominates Two Highly Qualified Directors For Election To MVC Capital Board
Apr-16-20,05:00PM,MVC Files Shelf Registration Statement
Apr-14-20,06:50AM,MVC Capital Declares Second Quarter 2020 Dividend
Apr-03-20,06:46AM,MVC Capital Sees Hammer Chart Pattern: Time to Buy?
Mar-26-20,11:02AM,MVC Capital Enters Oversold Territory
Mar-24-20,04:45PM,MVC Business Update Related to COVID-19
Mar-19-20,10:41AM,"The Zacks Analyst Blog Highlights: Constellation Brands, MVC Capital, DICK'S Sporting Goods, Bloomin' Brands and DRDGOLD"
Mar-18-20,09:05AM,Buy 5 Top Low-Beta High-Yielding Stocks Amid Severe Volatility
Mar-09-20,05:00PM,MVC Capital Announces First Quarter 2020 Results
Feb-25-20,05:12PM,MVC Capital To Partially Redeem 6.25% Senior Notes Due 2022
Feb-13-20,09:35AM,Top Ranked Momentum Stocks to Buy for February 13th
Feb-11-20,08:45AM,3 Under-The-Radar Dividend Stocks With Over 7% Dividend Yield
Jan-14-20,05:26PM,MVC Capital Announces Fourth Quarter and Full Year 2019 Results
Dec-23-19,06:50AM,MVC Capital Declares First Quarter 2020 Dividend
Dec-17-19,05:44PM,"Is MVC Capital, Inc. (MVC) Going to Burn These Hedge Funds?"
Oct-15-19,06:55AM,MVC Capital Declares Fourth Quarter 2019 Dividend
Sep-09-19,06:52AM,MVC Capital Announces Third Quarter 2019 Results
Jul-30-19,01:07PM,"People's United Bank Leads Expansion of Credit Facility to $50 Million for MVC Capital, Inc."
Jul-15-19,02:40PM,6 Stocks to Buy and 1 to Sell Based on Insider Trading
Jul-15-19,06:50AM,MVC Capital Declares Third Quarter 2019 Dividend
Jun-10-19,05:35PM,MVC Capital Announces Second Quarter 2019 Results
Apr-12-19,04:40PM,MVC Capital Declares Second Quarter 2019 Dividend
Mar-11-19,06:50AM,MVC Capital Announces First Quarter 2019 Results
Jan-14-19,05:56PM,MVC Capital: Fiscal 4Q Earnings Snapshot
Jan-14-19,05:35PM,MVC Capital Announces Fourth Quarter and Full Year 2018 Results
Dec-21-18,06:55AM,MVC Private Equity Fund Completes Sale of Plymouth Rock Energy to ENGIE Resources
Dec-21-18,06:50AM,MVC Capital Declares First Quarter 2019 Dividend
Nov-28-18,05:05PM,MVC Capital Provides Update on Repurchase Program
Nov-14-18,07:35AM,"Investor Expectations to Drive Momentum within Townsquare Media, Koss, ESSA Pharma, MVC Capital, Valeritas, and Sonic Foundry  Discovering Underlying Factors of Influence"
Oct-30-18,06:50AM,MVC Private Equity Fund Agrees to Sell Plymouth Rock Energy
Oct-15-18,06:50AM,MVC Capital Declares Fourth Quarter 2018 Dividend
Sep-18-18,06:55AM,MVC Announces Stock Buyback of Up to $15 Million
Sep-10-18,06:55AM,MVC Capital Announces Third Quarter 2018 Results
Aug-02-18,04:30PM,MVC Capital Completes Sale of Centile Holdings B.V. to VOIP Holdings GmbH
Jul-16-18,06:55AM,MVC Capital Declares Third Quarter 2018 Dividend
Jul-09-18,06:54AM,MVC Capital Agrees to Sell European Investment in Centile Holdings B.V. to VOIP Holdings GmbH
Jun-11-18,06:03PM,MVC Capital: Fiscal 2Q Earnings Snapshot
Jun-11-18,05:05PM,MVC Capital Announces Second Quarter 2018 Results
Apr-13-18,04:30PM,MVC Capital Declares Second Quarter 2018 Dividend
Apr-04-18,10:06AM,"Moving Average Crossover Alert: MVC Capital, Inc. (MVC)"
Mar-12-18,06:37PM,MVC Capital posts 1Q profit
Mar-12-18,05:43PM,MVC Capital Announces First Quarter 2018 Results
Jan-16-18,06:31PM,"If You Bought MVC Capital Inc (NYSE:MVC) Today, There May Be An Upside"
Jan-16-18,06:00PM,MVC Capital reports 4Q loss
Jan-16-18,05:30PM,MVC Capital Announces Fiscal Fourth Quarter and Full Year 2017 Results
Jan-15-18,05:21AM,Does MVC Capital Incs (NYSE:MVC) PE Ratio Signal A Buying Opportunity?
