Jul-18-19,04:41PM,IRET Announces Dates of 2nd Quarter 2019 Earnings Release and Conference Call
Jul-10-19,12:26PM,Investors Real Estate Trust (NYSE:IRET) Investors Should Think About This Before Buying It For Its Dividend
Jun-13-19,02:48PM,Investing In Property Through Investors Real Estate Trust (NYSE:IRET)
Jun-05-19,04:30PM,IRET Announces Distributions for the 2 Quarter of Calendar Year 2019
May-29-19,04:30PM,IRET to Present at NAREIT's 2019 REITweek Conference
May-22-19,05:06PM,Edited Transcript of IRET earnings conference call or presentation 9-May-19 2:00pm GMT
May-09-19,08:00AM,Investors Real Estate Trust to Host Earnings Call
May-09-19,05:15AM,Investors Real Estate Trust: 1Q Earnings Snapshot
May-08-19,10:08PM,IRET Reports Strong First Quarter 2019 Financial Results
May-07-19,08:15AM,Key Factors to Impact Plymouth Industrial (PLYM) Q1 Earnings
May-07-19,08:11AM,Senior Housing Properties (SNH) Q1 Earnings: What's in Store?
May-06-19,11:11AM,Key Factors to Impact JLL's Performance This Earnings Season
May-06-19,11:08AM,What's in Store for Two Harbors (TWO) This Earnings Season?
May-06-19,10:56AM,What's in the Offing for Uniti Group's (UNIT) Q1 Earnings?
May-06-19,10:05AM,Omega Healthcare (OHI) to Post Q1 Earning: What's in Store?
May-06-19,09:56AM,CBRE Group (CBRE) to Post Q1 Earnings: What's in the Cards?
Apr-25-19,04:30PM,IRET Announces Dates of 1st Quarter 2019 Earnings Release and Conference Call
Mar-11-19,10:43AM,"Introducing Investors Real Estate Trust (NYSE:IRET), The Stock That Dropped 33% In The Last Five Years"
Mar-08-19,04:52PM,IRET Announces Date of 2019 Annual Meeting of Shareholders
Mar-06-19,02:49PM,Edited Transcript of IRET earnings conference call or presentation 28-Feb-19 3:00pm GMT
Mar-05-19,04:30PM,IRET Announces Distributions for the 1st Quarter of Calendar Year 2019
Feb-28-19,01:24PM,Investors Real Estate Trust (IRET) Q4 2018 Earnings Conference Call Transcript
Feb-27-19,05:24PM,"IRET Announces Financial and Operating Results for the Transition Period Ended December 31, 2018, Announces the Acquisition of SouthFork Townhomes, and Provides 2019 Financial Outlook"
Feb-14-19,04:42PM,"IRET Announces Dates for the Earnings Release and Conference Call for the Eight Month Transition Period Ended December 31, 2018"
Feb-08-19,12:57PM,Does The Investors Real Estate Trust (NYSE:IRET) Share Price Fall With The Market?
Jan-25-19,07:55AM,"Analysis: Positioning to Benefit within Cigna, Alexion Pharmaceuticals, Synchrony Financial, Global Medical REIT, Investors Real Estate Trust, and CPI Card Group  Research Highlights Growth, Revenue, and Consolidated Results"
Jan-23-19,04:54PM,IRET Announces 2018 Dividend Allocations
Jan-06-19,09:16PM,Edited Transcript of IRET earnings conference call or presentation 11-Dec-18 3:00pm GMT
Dec-31-18,04:30PM,IRET Announces Completion of 1-for-10 Reverse Stock Split
Dec-17-18,05:00PM,IRET Announces 1-for-10 Reverse Stock Split and Plan for Transition to Calendar Year-end
Dec-11-18,03:50PM,Investors Real Estate Trust (IRET) Q2 2019 Earnings Conference Call Transcript
Dec-10-18,06:30PM,Investors Real Estate Trust (IRET) Q2 FFO Match Estimates
Dec-10-18,05:23PM,Investors Real Estate Trust: Fiscal 2Q Earnings Snapshot
Dec-10-18,05:03PM,IRET Announces Second Quarter Fiscal 2019 Results
Dec-05-18,04:30PM,IRET Announces Distributions for the Third Quarter of Fiscal Year 2019
Dec-04-18,10:33AM,What You Need To Know Before Investing In Investors Real Estate Trust (NYSE:IRET)
Nov-27-18,04:30PM,IRET Announces Dates for Fiscal Year 2019 Second Quarter Earnings Release and Conference Call
Oct-26-18,08:50AM,"New Research Coverage Highlights Michael Kors, TerraForm Power, Investors Real Estate Trust, Nutanix, Koninklijke Philips N.V, and Otter Tail  Consolidated Revenues, Company Growth, and Expectations for 2018"
Oct-03-18,11:07PM,Edited Transcript of IRET earnings conference call or presentation 13-Mar-18 2:00pm GMT
Sep-28-18,08:15AM,"Research Report Identifies Gladstone Investment, Chesapeake Lodging Trust, Nabors Industries, Kaman, Investors Real Estate Trust, and Johnson Controls International plc with Renewed Outlook  Fundamental Analysis, Calculating Forward Movement"
Sep-20-18,04:30PM,IRET Announces Change In Fiscal Year-End To December 31
Sep-17-18,12:27AM,Edited Transcript of IRET earnings conference call or presentation 11-Sep-18 2:00pm GMT
Sep-11-18,09:24PM,Investors Real Estate Trust (IRET) Q1 2019 Earnings Conference Call Transcript
Sep-11-18,08:00AM,Investors Real Estate Trust to Host Earnings Call
Sep-10-18,06:00PM,Investors Real Estate Trust (IRET) Meets Q1 FFO Estimates
